year,country,iso_code,oil_consumption,gas_consumption,population,gdp
2017,Croatia,HRV,42.00155258178711,28.99666976928711,4079198.0,87528490789.0
2018,Croatia,HRV,40.6954231262207,26.65836524963379,4024868.0,89979865983.0
2019,Croatia,HRV,39.723514556884766,27.981422424316406,3986338.0,93057982684.0
2020,Croatia,HRV,34.04694747924805,29.368093490600582,3953956.0,85073361985.0
2021,Croatia,HRV,35.994972229003906,28.25180435180664,3924607.0,96194363488.0
2022,Croatia,HRV,39.39884948730469,24.80511474609375,3907031.0,102284645672.0
2000,Cyprus,CYP,29.842424392700195,0.0,947667.0,18447964503.0
2001,Cyprus,CYP,29.993261337280277,0.0,964129.0,19289559263.0
2002,Cyprus,CYP,29.67421531677246,0.0,981443.0,20131146271.0
2003,Cyprus,CYP,31.576580047607425,0.0,999600.0,20821863547.0
2004,Cyprus,CYP,30.714468002319336,0.0,1017875.0,21975893073.0
2005,Cyprus,CYP,34.47842788696289,0.0,1036156.0,23006188640.0
2006,Cyprus,CYP,34.05662155151367,0.0,1054424.0,24267407225.0
2007,Cyprus,CYP,34.647247314453125,0.0,1072727.0,25673703212.0
2008,Cyprus,CYP,35.382415771484375,0.0,1091029.0,26913613219.0
2009,Cyprus,CYP,34.59230422973633,0.0,1109377.0,26682210733.0
2010,Cyprus,CYP,33.503963470458984,0.0,1127826.0,27285556934.0
2011,Cyprus,CYP,32.94639587402344,0.0,1146493.0,27627899267.0
2012,Cyprus,CYP,30.689985275268555,0.0,1165403.0,26675451028.0
2013,Cyprus,CYP,27.18685531616211,0.0,1183899.0,24918237857.0
2014,Cyprus,CYP,27.26966094970703,0.0,1201806.0,24475580582.0
2015,Cyprus,CYP,27.930635452270508,0.0,1219504.0,25312505108.0
2016,Cyprus,CYP,30.465368270874023,0.0,1237114.0,26976335005.0
2017,Cyprus,CYP,31.27558135986328,0.0,1254274.0,28523085691.0
2018,Cyprus,CYP,30.944673538208008,0.0,1270743.0,30134014224.0
2019,Cyprus,CYP,30.7851676940918,0.0,1286669.0,31800247242.0
2020,Cyprus,CYP,26.229921340942383,0.0,1302250.0,30409793367.0
2021,Cyprus,CYP,27.052001953125,0.0,1317311.0,32428676744.0
2022,Cyprus,CYP,28.741010665893555,0.0,1331376.0,34255009922.0
2000,Czechia,CZE,94.42909240722656,87.22675323486328,10236809.0,174309526192.0
2001,Czechia,CZE,99.91983032226562,93.41399383544922,10231942.0,181753179328.0
2002,Czechia,CZE,96.750732421875,90.27249908447266,10239474.0,187044887124.0
2003,Czechia,CZE,103.53131103515624,91.20475006103516,10248907.0,196328003846.0
2004,Czechia,CZE,114.08501434326172,90.57324981689452,10261453.0,208725903761.0
2005,Czechia,CZE,119.15711212158205,89.59099578857422,10280155.0,225302570264.0
2006,Czechia,CZE,117.51041412353516,88.31275177001953,10304592.0,243991794814.0
2007,Czechia,CZE,116.6922607421875,84.18550109863281,10337539.0,260673045889.0
2008,Czechia,CZE,117.23186492919922,83.4282455444336,10378298.0,271709547503.0
2009,Czechia,CZE,113.1789779663086,79.13349914550781,10420985.0,261919697582.0
2010,Czechia,CZE,106.87342834472656,93.84874725341795,10464035.0,271231988282.0
2011,Czechia,CZE,108.28204345703124,79.19049835205078,10495508.0,279082754736.0
2012,Czechia,CZE,106.9358901977539,79.73650360107422,10507339.0,276891945353.0
2013,Czechia,CZE,102.0387191772461,80.78675079345703,10511164.0,276764861619.0
2014,Czechia,CZE,107.97657012939452,71.89800262451172,10517223.0,283025537919.0
2015,Czechia,CZE,104.87653350830078,75.39450073242188,10524418.0,298276052489.0
2016,Czechia,CZE,98.47254180908205,81.5997543334961,10531946.0,305844147713.0
2017,Czechia,CZE,115.29597473144533,83.74774932861328,10541343.0,321652381589.0
2018,Czechia,CZE,116.11384582519533,79.82825469970703,10548934.0,332009886797.0
2019,Czechia,CZE,117.60352325439452,83.24950408935547,10554872.0,342069373423.0
2020,Czechia,CZE,102.48443603515624,84.62374877929688,10550129.0,323245433506.0
2021,Czechia,CZE,112.96381378173828,90.69425201416016,10530683.0,334729441747.0
2022,Czechia,CZE,108.50689697265624,73.76449584960938,10673216.0,342966849621.0
2000,Denmark,DNK,122.53468322753906,51.01934814453125,5339659.0,208333676429.0
2001,Denmark,DNK,117.52587890625,53.31486892700195,5358825.0,211243390442.0
2002,Denmark,DNK,113.73351287841795,53.81795501708984,5375967.0,213517288371.0
2003,Denmark,DNK,109.98831176757812,54.409175872802734,5390621.0,215549132167.0
2004,Denmark,DNK,108.0439910888672,54.15029525756836,5404594.0,222528951750.0
2005,Denmark,DNK,109.41706085205078,52.00558090209961,5419550.0,229074701412.0
2006,Denmark,DNK,110.46590423583984,52.982906341552734,5437425.0,239411013967.0
2007,Denmark,DNK,111.3321304321289,47.4896125793457,5461604.0,242913735233.0
2008,Denmark,DNK,109.85370635986328,47.716102600097656,5493762.0,243090598807.0
2009,Denmark,DNK,98.63713836669922,45.82792282104492,5523169.0,232507363099.0
2010,Denmark,DNK,101.92829895019533,51.839786529541016,5547865.0,238190225279.0
2011,Denmark,DNK,97.14897918701172,43.4736442565918,5570848.0,242757622888.0
2012,Denmark,DNK,89.8216552734375,40.60289001464844,5591911.0,243307499552.0
2013,Denmark,DNK,87.70777893066406,38.29782485961914,5615333.0,245578374484.0
2014,Denmark,DNK,87.4002914428711,32.89438247680664,5643795.0,249555233739.0
2015,Denmark,DNK,88.9281997680664,33.092525482177734,5683698.0,255401297489.0
2016,Denmark,DNK,89.05558776855469,33.652530670166016,5728196.0,263691544304.0
2017,Denmark,DNK,88.50658416748047,32.16100311279297,5765164.0,271132202845.0
2018,Denmark,DNK,89.4010009765625,31.208898544311523,5793824.0,276526484620.0
2019,Denmark,DNK,109.60724639892578,28.98094367980957,5814618.0,280656364923.0
2020,Denmark,DNK,91.01435089111328,23.153778076171875,5831529.0,275058379473.0
2021,Denmark,DNK,79.201904296875,23.800020217895508,5856774.0,288414406840.0
2022,Denmark,DNK,83.58490753173828,17.05721092224121,5902901.0,299429011832.0
2000,Ecuador,ECU,78.33834838867188,3.268030166625977,12689215.0,85978888021.0
2001,Ecuador,ECU,81.3638687133789,3.326179981231689,12910736.0,90060703680.0
2002,Ecuador,ECU,80.80061340332031,1.324207067489624,13138473.0,94404507340.0
2003,Ecuador,ECU,82.5909652709961,2.3108556270599365,13372304.0,97642542688.0
2004,Ecuador,ECU,87.28777313232422,5.378899097442627,13608700.0,106393261231.0
2005,Ecuador,ECU,95.14137268066406,5.522698879241943,13846162.0,112798230080.0
2006,Ecuador,ECU,100.8373031616211,6.034419536590576,14086138.0,118581678982.0
2007,Ecuador,ECU,102.50296783447266,5.468308448791504,14328783.0,122016284055.0
2008,Ecuador,ECU,105.60009002685548,4.9879150390625,14575201.0,130654762337.0
2009,Ecuador,ECU,107.3931655883789,5.878689289093018,14825960.0,132310294703.0
2010,Ecuador,ECU,124.1267318725586,6.189022541046143,15076697.0,137913290159.0
2011,Ecuador,ECU,127.29549407958984,5.607563495635986,15326232.0,149795272280.0
2012,Ecuador,ECU,131.77362060546875,7.489686489105225,15572195.0,158246726051.0
2013,Ecuador,ECU,139.6258544921875,8.511817932128906,15807132.0,166075183974.0
2014,Ecuador,ECU,147.06837463378906,8.725521087646484,16035127.0,172367775440.0
2015,Ecuador,ECU,142.6600799560547,8.210331916809082,16266229.0,172538423301.0
2016,Ecuador,ECU,134.0409698486328,8.863090515136719,16505142.0,170423090933.0
2017,Ecuador,ECU,130.87362670898438,8.685781478881836,16759515.0,174458721084.0
2018,Ecuador,ECU,141.7003173828125,7.762611389160156,17049542.0,176707497535.0
2019,Ecuador,ECU,137.31259155273438,6.922093868255615,17340017.0,176728682555.0
2020,Ecuador,ECU,110.83171081542967,5.903833866119385,17546058.0,162965075602.0
2021,Ecuador,ECU,137.08407592773438,6.238330841064453,17682454.0,169866634253.0
2022,Ecuador,ECU,150.56280517578125,5.36827564239502,17823900.0,175028884708.0
2000,Egypt,EGY,323.7593688964844,192.5,73083287.0,444250275939.0
2001,Egypt,EGY,305.7343444824219,235.8125,74652035.0,475679003242.0
2002,Egypt,EGY,304.1683959960937,255.0625,76239140.0,501912285229.0
2003,Egypt,EGY,311.8780517578125,285.86248779296875,77853548.0,528750466385.0
2004,Egypt,EGY,328.39752197265625,305.11248779296875,79477441.0,561597926809.0
2005,Egypt,EGY,347.7040710449219,304.1499938964844,81101012.0,600297394092.0
2006,Egypt,EGY,337.3306884765625,351.3125,82700404.0,650403845291.0
2007,Egypt,EGY,364.2870788574219,369.2150268554688,84276224.0,713462332878.0
2008,Egypt,EGY,385.6172180175781,393.08502197265625,85864791.0,775303694329.0
2009,Egypt,EGY,403.6607055664063,409.4474792480469,87501635.0,831415021492.0
2010,Egypt,EGY,415.5942077636719,434.1837463378906,89196073.0,898751418203.0
2011,Egypt,EGY,418.2215576171875,477.592529296875,91093066.0,923052843843.0
2012,Egypt,EGY,428.2247924804688,506.3712463378906,93161000.0,950287307199.0
2013,Egypt,EGY,433.32666015625,495.0137634277344,95333551.0,984556585202.0
2014,Egypt,EGY,455.2880859375,462.1875,97528655.0,1035721838706.0
2015,Egypt,EGY,464.5368347167969,460.1876831054688,99597334.0,1079611566322.0
2016,Egypt,EGY,480.1780700683594,493.5411376953125,101644583.0,1121578599865.0
2017,Egypt,EGY,456.2155456542969,559.3276977539062,103696055.0,1158060486104.0
2018,Egypt,EGY,406.4448547363281,595.952880859375,105682092.0,1220661740193.0
2019,Egypt,EGY,383.6138610839844,590.3867797851562,107553159.0,1289253465646.0
2020,Egypt,EGY,332.6800842285156,583.0792846679688,109315118.0,1307778142529.0
2021,Egypt,EGY,359.56671142578125,621.2484130859375,110957005.0,1400985648780.0
2022,Egypt,EGY,425.2288208007813,605.9086303710938,112618252.0,1460427350416.0
2000,Estonia,EST,13.329058647155762,7.699249744415283,1397001.0,23525730943.0
2001,Estonia,EST,15.416940689086914,8.262499809265137,1388174.0,24618992841.0
2002,Estonia,EST,17.262798309326172,6.928499698638916,1379438.0,25689833693.0
2003,Estonia,EST,16.203380584716797,7.908750057220459,1370849.0,27160243367.0
2004,Estonia,EST,16.443971633911133,9.008000373840332,1362682.0,28392969678.0
2005,Estonia,EST,16.752336502075195,9.300250053405762,1354847.0,30566893529.0
2006,Estonia,EST,17.5052547454834,9.39875030517578,1346885.0,33162229951.0
2007,Estonia,EST,18.683673858642575,9.343000411987305,1340709.0,35115520992.0
2008,Estonia,EST,17.78997230529785,8.960999488830566,1337078.0,32659893005.0
2009,Estonia,EST,15.987168312072754,6.107250213623047,1334528.0,27402480486.0
2010,Estonia,EST,16.47992515563965,6.541999816894531,1331450.0,27586968284.0
2011,Estonia,EST,16.066843032836914,5.853250026702881,1327366.0,29217295065.0
2012,Estonia,EST,19.049245834350582,6.3429999351501465,1322615.0,30160490093.0
2013,Estonia,EST,18.806303024291992,6.453499794006348,1317920.0,30600421813.0
2014,Estonia,EST,17.413537979125977,5.065500259399414,1314457.0,31521829560.0
2015,Estonia,EST,17.381446838378906,4.540999889373779,1314580.0,32106015454.0
2016,Estonia,EST,16.95469093322754,4.98075008392334,1315850.0,33119083785.0
2017,Estonia,EST,17.69503402709961,4.888792514801025,1317430.0,35037377711.0
2018,Estonia,EST,17.47477912902832,5.003572940826416,1321972.0,36363239216.0
2019,Estonia,EST,15.588738441467283,4.660553932189941,1326822.0,37723175050.0
2020,Estonia,EST,16.054460525512695,4.30049991607666,1329675.0,37515273353.0
2021,Estonia,EST,15.78839111328125,4.863189697265625,1331750.0,40521483538.0
2022,Estonia,EST,16.369029998779297,4.036666393280029,1350093.0,39999856613.0
2000,Finland,FIN,126.42577362060548,39.40999984741211,5176197.0,169209765102.0
2001,Finland,FIN,124.0357437133789,42.7599983215332,5187970.0,173703951475.0
2002,Finland,FIN,126.92369842529295,42.46000289916992,5200548.0,176751491921.0
2003,Finland,FIN,130.9998779296875,47.0,5212958.0,180408462125.0
2004,Finland,FIN,122.12344360351562,45.28000259399414,5228147.0,187633923914.0
2005,Finland,FIN,126.67819213867188,41.43000030517578,5246078.0,192990732516.0
2006,Finland,FIN,122.85047912597656,44.28000259399414,5266248.0,200966858669.0
2007,Finland,FIN,123.89983367919922,40.96000289916992,5288715.0,211541390078.0
2008,Finland,FIN,119.76417541503906,41.88055419921875,5313379.0,213226105706.0
2009,Finland,FIN,112.83101654052734,37.380001068115234,5338854.0,195739132370.0
2010,Finland,FIN,117.16831970214844,41.29999923706055,5363347.0,201746033638.0
2011,Finland,FIN,114.58837890625,36.119998931884766,5388236.0,207084301562.0
2012,Finland,FIN,110.05728912353516,31.94499969482422,5413978.0,204190196792.0
2013,Finland,FIN,114.50165557861328,29.706666946411133,5439057.0,202349011206.0
2014,Finland,FIN,108.0468292236328,26.55666732788086,5461686.0,201610622550.0
2015,Finland,FIN,108.58993530273438,22.878612518310547,5479719.0,202706706722.0
2016,Finland,FIN,114.29884338378906,20.07666778564453,5495468.0,208405735062.0
2017,Finland,FIN,110.74291229248048,18.324167251586918,5508398.0,215058877437.0
2018,Finland,FIN,110.14822387695312,21.01277732849121,5515730.0,217509947213.0
2019,Finland,FIN,109.32646942138672,20.348054885864254,5521754.0,220173891564.0
2020,Finland,FIN,98.07788848876952,20.718055725097656,5529616.0,214988893865.0
2021,Finland,FIN,91.65650939941406,20.71611213684082,5541069.0,221538476826.0
2022,Finland,FIN,98.47132873535156,10.666666984558104,5569300.0,226154847456.0
2000,France,FRA,1143.18212890625,415.9635009765625,59483716.0,2031676031476.0
2001,France,FRA,1142.345947265625,436.6839904785156,59905131.0,2077786711965.0
2002,France,FRA,1112.8134765625,435.9427490234375,60327247.0,2107316572579.0
2003,France,FRA,1116.964599609375,457.2682495117188,60741119.0,2130940712046.0
2004,France,FRA,1126.700927734375,466.92523193359375,61175244.0,2196883540402.0
2005,France,FRA,1104.4193115234375,477.125732421875,61625031.0,2238790479440.0
2006,France,FRA,1101.849365234375,460.8054809570313,62049831.0,2297018080700.0
2007,France,FRA,1075.5087890625,447.6092529296875,62432438.0,2354672057875.0
2008,France,FRA,1053.3466796875,463.864501953125,62780187.0,2362451821701.0
2009,France,FRA,1010.699462890625,447.3107299804688,63106460.0,2295352990111.0
2010,France,FRA,979.6802368164062,495.6445007324219,63417366.0,2342490492199.0
2011,France,FRA,963.9613037109376,430.19036865234375,63733776.0,2393401943613.0
2012,France,FRA,931.1787109375,444.4429626464844,64058465.0,2400896391731.0
2013,France,FRA,919.2450561523438,451.4315490722656,64387736.0,2414733629218.0
2014,France,FRA,889.42578125,379.0835266113281,64692495.0,2437822780219.0
2015,France,FRA,902.6557006835938,407.51763916015625,64916337.0,2464953810985.0
2016,France,FRA,887.998291015625,445.2993774414063,65086853.0,2491956183265.0
2017,France,FRA,901.527099609375,447.656982421875,65284775.0,2549057506683.0
2018,France,FRA,879.6513671875,428.38385009765625,65519537.0,2596599107835.0
2019,France,FRA,872.3976440429688,436.6204223632813,65729460.0,2644453795826.0
2020,France,FRA,735.7039794921875,405.8283996582031,65905273.0,2438594133224.0
2021,France,FRA,790.983642578125,430.4139404296875,66083547.0,2604822841790.0
2022,France,FRA,789.455322265625,386.4402465820313,66277412.0,2671568767031.0
2000,Germany,DEU,1570.434814453125,829.245849609375,81797255.0,2718560455818.0
2001,Germany,DEU,1590.96337890625,874.48193359375,81933882.0,2793373055251.0
